Code du Point de Vente,Raison Sociale,Code Postal,Ville,Code Chef de Secteur Henkel,"Total
Famille",Famille,"Total
annuel
2022","Total
annuel
2023","Total
annuel
Evol","Total
YTD
2022","Total
YTD
2023","Total
YTD
Evol","Janvier
2022","Janvier
2023","Janvier
Evol","Février
2022","Février
2023","Février
Evol","Mars
2022","Mars
2023","Mars
Evol","Avril
2022","Avril
2023","Avril
Evol","Mai
2022","Mai
2023","Mai
Evol","Juin
2022","Juin
2023","Juin
Evol","Juillet
2022","Juillet
2023","Juillet
Evol","Août
2022","Août
2023","Août
Evol","Septembre
2022","Septembre
2023","Septembre
Evol","Octobre
2022","Octobre
2023","Octobre
Evol","Novembre
2022","Novembre
2023","Novembre
Evol","Décembre
2022","Décembre
2023","Décembre
Evol"
20rkk,LEROY MERLIN - 022,94380,BONNEUIL,283,,-    QUINCAILLERIE,10818,12954,,10818,12954,"19,74%",121,1442,"1091,87%",,1514,,127,1369,"978,64%",366,864,"135,96%",,,,1921,,,4056,1464,"-63,90%",,1107,,554,982,"77,06%",67,876,"1208,96%",1503,2907,"93,39%",2102,427,"-79,68%"
20rkk,LEROY MERLIN - 022,94380,BONNEUIL,283,,-    BATI,5168,2784,,5168,2784,"-46,13%",2105,233,"-88,92%",448,204,"-54,54%",-230,230,,,211,,431,151,-65%,406,397,"-2,10%",247,287,"15,98%",640,269,"-57,99%",233,,,535,369,"-31,05%",175,208,"18,41%",178,226,"26,80%"
20rkk,LEROY MERLIN - 022,94380,BONNEUIL,283,,-    AUTRES,53,756,,53,756,"1338,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,756,"1338,36%"
20r2b,LEROY MERLIN - 182,75012,PARIS,285,TOTAL HENKEL,,312523,294981,"-5,61%",312523,294981,"-5,61%",41260,32888,"-20,29%",32910,23736,"-27,88%",27346,26236,"-4,06%",16569,15313,"-7,58%",24770,20688,"-16,48%",20038,10341,"-48,39%",22084,31504,"42,66%",27326,25700,"-5,95%",12039,39653,"229,36%",32259,17827,"-44,74%",24353,32217,"32,29%",31569,18878,"-40,20%"
20r2b,LEROY MERLIN - 182,75012,PARIS,285,,TOTAL HENKEL Direct,312523,294981,"-5,61%",312523,294981,"-5,61%",41260,32888,"-20,29%",32910,23736,"-27,88%",27346,26236,"-4,06%",16569,15313,"-7,58%",24770,20688,"-16,48%",20038,10341,"-48,39%",22084,31504,"42,66%",27326,25700,"-5,95%",12039,39653,"229,36%",32259,17827,"-44,74%",24353,32217,"32,29%",31569,18878,"-40,20%"
20r2b,LEROY MERLIN - 182,75012,PARIS,285,,-    PEINTURE,223865,230852,"3,12%",223865,230852,"3,12%",30648,25127,"-18,02%",23787,19507,"-17,99%",21293,21016,"-1,30%",7297,10164,"39,29%",21471,16344,"-23,88%",13297,7013,"-47,26%",17801,24065,"35,19%",15491,21441,"38,41%",7243,34256,"372,99%",22132,11717,"-47,06%",18665,26834,"43,77%",24741,13369,"-45,96%"
20r2b,LEROY MERLIN - 182,75012,PARIS,285,,-    MENUISERIE,8593,7456,"-13,24%",8593,7456,"-13,24%",1672,984,"-41,16%",153,497,"224,82%",688,696,"1,15%",907,597,"-34,18%",1042,217,"-79,14%",430,530,"23,22%",525,446,"-15,06%",425,610,"43,48%",629,767,"21,88%",745,941,"26,21%",668,735,"10,02%",707,435,"-38,53%"
20r2b,LEROY MERLIN - 182,75012,PARIS,285,,-    PLOMBERIE,37675,31173,"-17,26%",37675,31173,"-17,26%",3063,4852,"58,41%",3960,2769,"-30,08%",3171,2990,"-5,72%",3431,1814,"-47,13%",1730,1830,"5,79%",1792,1029,"-42,59%",2905,3624,"24,73%",3778,2108,"-44,20%",2535,2810,"10,83%",5901,2920,"-50,52%",2049,2035,"-0,68%",3360,2393,"-28,79%"
20r2b,LEROY MERLIN - 182,75012,PARIS,285,,-    SOL,32944,13298,"-59,63%",32944,13298,"-59,63%",4587,548,"-88,06%",4294,215,-95%,945,636,"-32,66%",4779,1617,"-66,17%",527,1401,"165,99%",3871,1106,"-71,43%",193,1650,"755,42%",6821,461,"-93,24%",440,895,"103,31%",2029,1193,"-41,22%",2338,1750,"-25,15%",2121,1827,"-13,89%"
20r2b,LEROY MERLIN - 182,75012,PARIS,285,,-    DECO,5181,5961,,5181,5961,"15,05%",757,751,"-0,80%",717,223,"-68,96%",729,423,"-42,02%",5,592,"11739,20%",,561,,309,311,"0,93%",163,886,"444,29%",687,462,"-32,69%",398,427,"7,14%",883,513,"-41,90%",153,526,"243,40%",380,286,"-24,62%"
20r2b,LEROY MERLIN - 182,75012,PARIS,285,,-    QUINCAILLERIE,3246,5590,,3246,5590,"72,19%",127,472,"272,02%",,527,,520,475,"-8,74%",,529,,,334,,189,352,"86,40%",497,668,"34,49%",124,618,"398,16%",795,333,"-58,04%",412,544,"32,05%",324,336,"3,55%",259,402,"55,30%"
20r2b,LEROY MERLIN - 182,75012,PARIS,285,,-    BATI,1017,651,,1017,651,"-35,98%",407,155,"-61,83%",,,,,,,150,,,,,,150,,,,165,,,,,,165,,155,,,155,,,,165,
20r2v,LEROY MERLIN - 055,75003,PARIS,285,TOTAL HENKEL,,555709,564047,"1,50%",555709,564047,"1,50%",37910,53586,"41,35%",63547,49282,"-22,45%",29351,47074,"60,39%",35679,33066,"-7,32%",38222,30981,"-18,95%",39976,38084,"-4,73%",43863,54613,"24,51%",54350,45349,"-16,56%",31020,51558,"66,21%",75081,61930,"-17,52%",57105,52973,"-7,23%",49606,45550,"-8,18%"
20r2v,LEROY MERLIN - 055,75003,PARIS,285,,TOTAL HENKEL Direct,555709,564047,"1,50%",555709,564047,"1,50%",37910,53586,"41,35%",63547,49282,"-22,45%",29351,47074,"60,39%",35679,33066,"-7,32%",38222,30981,"-18,95%",39976,38084,"-4,73%",43863,54613,"24,51%",54350,45349,"-16,56%",31020,51558,"66,21%",75081,61930,"-17,52%",57105,52973,"-7,23%",49606,45550,"-8,18%"
20r2v,LEROY MERLIN - 055,75003,PARIS,285,,-    PEINTURE,373050,395494,"6,02%",373050,395494,"6,02%",22261,39061,"75,47%",47768,31548,"-33,95%",14233,28584,"100,83%",26586,21599,"-18,76%",20866,21506,"3,07%",20638,23925,"15,93%",32275,34762,"7,71%",28671,30474,"6,29%",21952,44484,"102,64%",58982,45372,"-23,07%",40710,35219,"-13,49%",38109,38959,"2,23%"
20r2v,LEROY MERLIN - 055,75003,PARIS,285,,-    MENUISERIE,18020,16743,"-7,09%",18020,16743,"-7,09%",816,733,"-10,11%",474,1871,"294,95%",1564,1549,"-0,90%",535,1086,"102,89%",1367,550,"-59,74%",3763,1966,"-47,75%",720,1576,"118,94%",1324,345,"-73,94%",2310,2946,"27,56%",2002,1449,"-27,62%",2766,1458,"-47,27%",381,1212,"218,26%"
20r2v,LEROY MERLIN - 055,75003,PARIS,285,,-    PLOMBERIE,82974,92188,"11,11%",82974,92188,"11,11%",7246,10420,"43,82%",8156,7518,"-7,83%",6512,12683,"94,77%",3328,2202,"-33,82%",8940,6401,"-28,40%",7553,9844,"30,33%",7767,9737,"25,37%",7836,7979,"1,82%",3779,1844,"-51,21%",9260,12215,"31,91%",6938,8822,"27,15%",5658,2523,"-55,41%"
20r2v,LEROY MERLIN - 055,75003,PARIS,285,,-    SOL,60247,40796,"-32,29%",60247,40796,"-32,29%",5142,2118,"-58,81%",5610,6346,"13,13%",5448,2583,"-52,59%",2244,6538,"191,34%",6265,1233,"-80,32%",7269,977,"-86,56%",1431,5795,"304,95%",15125,5458,"-63,92%",1700,1242,"-26,91%",1845,1489,"-19,30%",5285,5212,"-1,37%",2884,1804,"-37,44%"
20r2v,LEROY MERLIN - 055,75003,PARIS,285,,-    DECO,16121,13121,"-18,61%",16121,13121,"-18,61%",1545,883,"-42,82%",1601,1334,"-16,65%",1254,1238,"-1,28%",2022,1062,"-47,48%",91,921,"910,65%",626,1024,"63,46%",1388,1924,"38,59%",1172,732,"-37,56%",1094,794,"-27,40%",2322,898,"-61,33%",1184,1707,"44,17%",1822,604,"-66,84%"
20r2v,LEROY MERLIN - 055,75003,PARIS,285,,-    QUINCAILLERIE,1985,3664,,1985,3664,"84,53%",124,204,"64,96%",63,416,"555,95%",190,272,"42,79%",63,275,"333,27%",317,204,"-35,88%",127,348,"174,10%",127,653,"414,56%",67,361,"439,43%",185,,,134,341,"154,48%",67,389,"480,65%",520,200,"-61,52%"
20r2v,LEROY MERLIN - 055,75003,PARIS,285,,-    BATI,3306,1902,,3306,1902,"-42,47%",646,165,"-74,41%",,248,,150,165,"10,24%",900,165,"-81,63%",375,165,"-55,90%",,,,155,165,"6,49%",155,,,,248,,536,165,"-69,12%",155,165,"6,49%",233,248,"6,49%"
20r2v,LEROY MERLIN - 055,75003,PARIS,285,,-    AUTRES,6,139,,6,139,"2314,63%",131,,,-125,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,
20r32,LEROY MERLIN - 190,75019,PARIS,285,TOTAL HENKEL,,286228,285173,"-0,37%",286228,285173,"-0,37%",25139,36160,"43,84%",29871,18616,"-37,68%",18056,30788,"70,51%",19200,18028,"-6,11%",20106,15009,"-25,35%",21149,21561,"1,95%",22624,25261,"11,66%",33489,22832,"-31,82%",19319,25592,"32,47%",27022,27015,"-0,03%",28613,16532,"-42,22%",21639,27780,"28,38%"
20r32,LEROY MERLIN - 190,75019,PARIS,285,,TOTAL HENKEL Direct,286228,285173,"-0,37%",286228,285173,"-0,37%",25139,36160,"43,84%",29871,18616,"-37,68%",18056,30788,"70,51%",19200,18028,"-6,11%",20106,15009,"-25,35%",21149,21561,"1,95%",22624,25261,"11,66%",33489,22832,"-31,82%",19319,25592,"32,47%",27022,27015,"-0,03%",28613,16532,"-42,22%",21639,27780,"28,38%"
20r32,LEROY MERLIN - 190,75019,PARIS,285,,-    PEINTURE,160429,174640,"8,86%",160429,174640,"8,86%",14946,20668,"38,28%",14269,14396,"0,89%",9574,18761,"95,95%",10184,10459,"2,70%",12293,7677,"-37,55%",13360,13647,"2,15%",14561,16037,"10,13%",18422,9280,"-49,63%",10892,22001,"101,99%",11569,12879,"11,32%",17250,10093,"-41,49%",13108,18745,43%
20r32,LEROY MERLIN - 190,75019,PARIS,285,,-    MENUISERIE,18213,15689,"-13,86%",18213,15689,"-13,86%",1227,3974,"224,02%",2678,438,"-83,65%",334,3246,"871,05%",1057,122,"-88,47%",1682,773,"-54,07%",2729,414,"-84,85%",1044,339,"-67,49%",840,1650,"96,34%",2638,168,"-93,62%",625,3480,"457,09%",3037,808,"-73,40%",322,277,"-14,13%"
20r32,LEROY MERLIN - 190,75019,PARIS,285,,-    PLOMBERIE,64175,61752,"-3,78%",64175,61752,"-3,78%",5127,8478,"65,35%",8511,2232,"-73,78%",4098,6017,"46,81%",6380,4851,"-23,97%",3011,3145,"4,46%",2630,4572,"73,87%",4156,5707,"37,33%",7525,8120,"7,91%",3354,1500,"-55,26%",10537,7388,"-29,88%",4171,3362,"-19,39%",4676,6379,"36,43%"
20r32,LEROY MERLIN - 190,75019,PARIS,285,,-    SOL,27727,15712,"-43,33%",27727,15712,"-43,33%",2738,943,"-65,55%",3255,572,"-82,44%",3126,1234,"-60,51%",385,1457,"278,70%",1217,2020,"66,04%",517,1910,"269,07%",2119,1869,"-11,81%",5551,1371,"-75,30%",1645,777,"-52,78%",1735,1158,"-33,25%",3201,959,"-70,04%",2240,1443,"-35,59%"
20r32,LEROY MERLIN - 190,75019,PARIS,285,,-    DECO,8976,9601,"6,96%",8976,9601,"6,96%",673,1023,"51,93%",616,907,"47,28%",646,731,"13,10%",830,974,"17,35%",624,1021,"63,69%",599,553,"-7,68%",588,927,"57,65%",1084,1336,"23,25%",724,631,"-12,86%",1338,744,"-44,39%",732,368,"-49,73%",523,387,"-25,99%"
20r32,LEROY MERLIN - 190,75019,PARIS,285,,-    QUINCAILLERIE,3919,4472,,3919,4472,"14,10%",127,757,"496,41%",544,72,"-86,72%",127,634,"399,24%",63,,,665,207,"-68,82%",815,300,"-63,21%",,217,,67,742,"1007,53%",67,515,"669,53%",917,642,"-29,90%",67,,,460,385,"-16,29%"
20r32,LEROY MERLIN - 190,75019,PARIS,285,,-    BATI,2439,2531,,2439,2531,"3,76%",301,317,"5,34%",,,,150,165,"9,89%",300,165,"-44,97%",614,165,"-73,05%",150,165,"10,24%",155,165,"6,49%",,334,,,,,303,723,"138,78%",155,165,"6,49%",311,165,"-46,75%"
20r32,LEROY MERLIN - 190,75019,PARIS,285,,-    AUTRES,349,777,,349,777,"122,86%",,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,777,,,,
20r34,LEROY MERLIN - 196,75008,PARIS,285,TOTAL HENKEL,,315875,332879,"5,38%",315875,332879,"5,38%",30642,31164,"1,70%",28747,28852,"0,37%",26114,30878,"18,24%",15501,20557,"32,61%",23472,17015,"-27,51%",26551,16845,"-36,56%",18190,26190,"43,98%",33704,30401,"-9,80%",22759,36341,"59,67%",26236,34088,"29,93%",35905,32003,"-10,87%",28052,28544,"1,76%"
20r34,LEROY MERLIN - 196,75008,PARIS,285,,TOTAL HENKEL Direct,315875,332879,"5,38%",315875,332879,"5,38%",30642,31164,"1,70%",28747,28852,"0,37%",26114,30878,"18,24%",15501,20557,"32,61%",23472,17015,"-27,51%",26551,16845,"-36,56%",18190,26190,"43,98%",33704,30401,"-9,80%",22759,36341,"59,67%",26236,34088,"29,93%",35905,32003,"-10,87%",28052,28544,"1,76%"
20r34,LEROY MERLIN - 196,75008,PARIS,285,,-    PEINTURE,219252,248945,"13,54%",219252,248945,"13,54%",21693,22200,"2,34%",19274,20299,"5,32%",18047,22141,"22,69%",10035,17016,"69,55%",15563,12632,"-18,83%",23320,12187,"-47,74%",10857,20107,"85,20%",21532,20728,"-3,73%",17179,29871,"73,88%",18228,25631,"40,61%",27973,22131,"-20,89%",15551,24003,"54,35%"
20r34,LEROY MERLIN - 196,75008,PARIS,285,,-    MENUISERIE,4311,6057,"40,50%",4311,6057,"40,50%",411,416,"1,31%",233,390,"67,12%",216,811,"274,45%",387,232,-40%,540,570,"5,49%",206,657,"218,99%",103,473,"357,80%",464,469,"1,02%",444,476,"7,30%",321,785,"144,74%",438,229,"-47,74%",548,550,"0,44%"
20r34,LEROY MERLIN - 196,75008,PARIS,285,,-    PLOMBERIE,69089,60828,"-11,96%",69089,60828,"-11,96%",6117,7793,"27,41%",7347,7001,"-4,70%",6423,6534,"1,74%",3118,2160,"-30,72%",6468,3107,"-51,97%",1894,1887,"-0,39%",6579,4234,"-35,64%",10348,6944,"-32,90%",3063,3932,"28,38%",6429,6419,"-0,16%",5653,8230,"45,59%",5653,2588,"-54,22%"
20r34,LEROY MERLIN - 196,75008,PARIS,285,,-    SOL,18435,11114,"-39,71%",18435,11114,"-39,71%",2014,633,"-68,59%",1461,833,"-42,99%",1200,343,"-71,42%",1529,763,"-50,13%",686,613,"-10,64%",556,1726,"210,45%",424,902,"112,74%",682,1892,"177,59%",1739,949,"-45,43%",601,658,"9,48%",1557,710,"-54,41%",5988,1094,"-81,73%"
20r34,LEROY MERLIN - 196,75008,PARIS,285,,-    DECO,3881,3233,"-16,69%",3881,3233,"-16,69%",344,122,"-64,57%",433,185,"-57,24%",165,133,"-19,43%",368,317,"-13,89%",151,93,"-38,51%",385,171,"-55,52%",160,335,"109,06%",484,297,"-38,66%",335,186,"-44,60%",457,452,"-1,13%",285,705,"147,08%",313,238,"-24,11%"
20r34,LEROY MERLIN - 196,75008,PARIS,285,,-    QUINCAILLERIE,907,2701,,907,2701,"197,69%",63,,,,144,,63,916,"1343,48%",63,69,"8,88%",63,,,190,217,"13,80%",67,138,"106,45%",195,72,"-62,98%",,927,,201,144,"-28,08%",,,,,72,
20rjx,LEROY MERLIN - 115,93216,ST DENIS,285,TOTAL HENKEL,,321502,306448,"-4,68%",321502,306448,"-4,68%",40059,28319,"-29,31%",31002,26990,"-12,94%",27611,37424,"35,54%",19799,10574,"-46,59%",23136,20954,"-9,43%",33089,24509,"-25,93%",21110,24731,"17,15%",25897,26664,"2,96%",28078,17111,"-39,06%",29491,31698,"7,48%",24427,26406,"8,10%",17802,31068,"74,52%"
20rjx,LEROY MERLIN - 115,93216,ST DENIS,285,,TOTAL HENKEL Direct,321502,306448,"-4,68%",321502,306448,"-4,68%",40059,28319,"-29,31%",31002,26990,"-12,94%",27611,37424,"35,54%",19799,10574,"-46,59%",23136,20954,"-9,43%",33089,24509,"-25,93%",21110,24731,"17,15%",25897,26664,"2,96%",28078,17111,"-39,06%",29491,31698,"7,48%",24427,26406,"8,10%",17802,31068,"74,52%"
20rjx,LEROY MERLIN - 115,93216,ST DENIS,285,,-    PEINTURE,164198,148412,"-9,61%",164198,148412,"-9,61%",20482,12234,"-40,27%",15007,10654,-29%,13771,19465,"41,35%",10982,6866,"-37,48%",10087,8607,"-14,67%",17426,9310,"-46,58%",10305,14499,"40,70%",12531,13114,"4,65%",15861,12353,"-22,12%",17746,15204,"-14,32%",12280,11383,"-7,31%",7719,14722,"90,72%"
20rjx,LEROY MERLIN - 115,93216,ST DENIS,285,,-    MENUISERIE,21819,24849,"13,88%",21819,24849,"13,88%",2463,2753,"11,76%",1675,2512,"49,95%",1421,1392,"-2,02%",1413,1753,"24,09%",1606,1914,"19,13%",1864,732,"-60,75%",1410,1593,"13,02%",1825,2804,"53,67%",1500,1589,"5,89%",1822,3443,89%,2135,1974,"-7,57%",2685,2391,"-10,97%"
20rjx,LEROY MERLIN - 115,93216,ST DENIS,285,,-    PLOMBERIE,84279,100730,"19,52%",84279,100730,"19,52%",10962,9157,"-16,47%",7417,8763,"18,14%",8184,14188,"73,36%",4131,867,"-79,01%",8233,6738,"-18,15%",7274,13374,"83,87%",7567,6679,"-11,74%",5709,8856,"55,14%",8729,1965,"-77,49%",5452,10312,"89,13%",5579,10720,"92,14%",5042,9110,"80,68%"
20rjx,LEROY MERLIN - 115,93216,ST DENIS,285,,-    SOL,36685,20714,"-43,54%",36685,20714,"-43,54%",4672,2566,"-45,08%",5561,3747,"-32,62%",2859,846,"-70,39%",2976,864,"-70,95%",1016,3026,"197,94%",4869,135,"-97,23%",1696,509,"-69,98%",4068,488,"-88,01%",776,635,"-18,07%",3498,2258,"-35,44%",2976,1370,"-53,98%",1720,4269,"148,16%"
20rjx,LEROY MERLIN - 115,93216,ST DENIS,285,,-    DECO,13585,9264,,13585,9264,"-31,80%",1419,1058,"-25,47%",1278,1100,"-13,90%",1314,1440,"9,66%",298,151,"-49,34%",2068,670,"-67,62%",1534,630,"-58,94%",,1336,,1712,1355,"-20,82%",1145,569,"-50,31%",854,339,"-60,34%",1456,183,"-87,47%",506,434,"-14,22%"
20rjx,LEROY MERLIN - 115,93216,ST DENIS,285,,-    QUINCAILLERIE,831,1334,,831,1334,"60,53%",60,552,"812,10%",63,214,"236,48%",63,,,,72,,127,,,122,144,"18,62%",132,69,"-47,73%",,,,67,,,67,141,"111,11%",,,,129,141,"9,99%"
20rjx,LEROY MERLIN - 115,93216,ST DENIS,285,,-    AUTRES,105,1146,,105,1146,"990,64%",,,,,,,,92,,,,,,,,,185,,,46,,53,46,"-12,10%",,,,53,,,,777,,,,
20rjz,LEROY MERLIN - 063,93110,ROSNY SOUS BOIS,285,TOTAL HENKEL,,519440,598608,"15,24%",519440,598608,"15,24%",66743,58393,"-12,51%",53431,45875,"-14,14%",55831,59283,"6,18%",48622,29457,"-39,42%",22792,37185,"63,14%",47301,45743,"-3,29%",22022,48047,"118,18%",42817,44447,"3,81%",25215,53643,"112,74%",44917,61428,"36,76%",49306,53703,"8,92%",40442,61405,"51,83%"
20rjz,LEROY MERLIN - 063,93110,ROSNY SOUS BOIS,285,,TOTAL HENKEL Direct,519440,598608,"15,24%",519440,598608,"15,24%",66743,58393,"-12,51%",53431,45875,"-14,14%",55831,59283,"6,18%",48622,29457,"-39,42%",22792,37185,"63,14%",47301,45743,"-3,29%",22022,48047,"118,18%",42817,44447,"3,81%",25215,53643,"112,74%",44917,61428,"36,76%",49306,53703,"8,92%",40442,61405,"51,83%"
20rjz,LEROY MERLIN - 063,93110,ROSNY SOUS BOIS,285,,-    PEINTURE,352499,430286,"22,07%",352499,430286,"22,07%",52427,42232,"-19,45%",34694,34339,"-1,03%",33512,36442,"8,74%",39372,23042,"-41,48%",7992,24098,"201,53%",32232,29110,"-9,69%",9898,33673,"240,19%",27890,35444,"27,08%",16585,42409,"155,70%",33395,45978,"37,68%",37216,38445,"3,30%",27285,45076,"65,21%"
20rjz,LEROY MERLIN - 063,93110,ROSNY SOUS BOIS,285,,-    MENUISERIE,13861,31622,,13861,31622,"128,13%",160,5227,"3177,18%",,-71,,459,5008,"991,27%",,168,,-440,1705,,701,2133,"204,47%",1219,2017,"65,42%",823,851,"3,44%",2292,2108,"-8,03%",4122,4590,"11,36%",1485,3724,"150,78%",3040,4160,"36,84%"
20rjz,LEROY MERLIN - 063,93110,ROSNY SOUS BOIS,285,,-    PLOMBERIE,78727,65509,"-16,79%",78727,65509,"-16,79%",9862,6645,"-32,62%",9814,1974,"-79,88%",14626,12124,"-17,10%",5174,494,"-90,45%",7554,4861,"-35,65%",6793,7869,"15,83%",7336,6550,"-10,71%",7901,5263,"-33,39%",898,2131,"137,14%",3082,5224,"69,54%",3073,6867,"123,43%",2614,5508,"110,68%"
20rjz,LEROY MERLIN - 063,93110,ROSNY SOUS BOIS,285,,-    SOL,50982,46044,"-9,69%",50982,46044,"-9,69%",1772,3292,"85,84%",6955,7276,"4,62%",4594,2093,"-54,44%",3462,4294,"24,02%",4891,5078,"3,81%",5008,4485,"-10,45%",3154,4657,"47,64%",4089,1377,"-66,34%",4444,5374,"20,91%",1781,3105,"74,34%",6171,2707,"-56,14%",4661,2307,"-50,51%"
20rjz,LEROY MERLIN - 063,93110,ROSNY SOUS BOIS,285,,-    DECO,13048,12165,,13048,12165,"-6,76%",1455,997,"-31,48%",1563,977,"-37,50%",1950,1031,"-47,15%",174,1128,"550,22%",2334,1075,"-53,94%",1537,1529,"-0,55%",,528,,478,877,"83,61%",395,859,"117,43%",1613,1152,"-28,59%",663,824,"24,22%",885,1189,"34,28%"
20rjz,LEROY MERLIN - 063,93110,ROSNY SOUS BOIS,285,,-    QUINCAILLERIE,3843,3002,,3843,3002,"-21,89%",195,,,195,361,"85,12%",195,65,"-66,54%",,65,,127,200,"57,28%",308,420,"36,53%",,423,,1316,381,"-71,03%",,272,,577,486,"-15,88%",277,131,"-52,90%",652,197,"-69,76%"
20rjz,LEROY MERLIN - 063,93110,ROSNY SOUS BOIS,285,,-    BATI,5535,6872,,5535,6872,"24,17%",874,,,210,1019,"385,87%",495,2519,"409,22%",440,265,"-39,78%",334,169,"-49,55%",722,197,"-72,72%",415,200,"-51,71%",320,255,"-20,53%",600,491,"-18,22%",241,892,"269,75%",419,229,"-45,46%",464,637,"37,24%"
20rjz,LEROY MERLIN - 063,93110,ROSNY SOUS BOIS,285,,-    AUTRES,946,3108,,946,3108,"228,46%",,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,777,,841,2331,"177,14%"
20rk1,LEROY MERLIN - 089,93584,ST OUEN CEDEX,285,TOTAL HENKEL,,240825,210150,"-12,74%",240825,210150,"-12,74%",24448,22917,"-6,26%",22093,18274,"-17,28%",21436,20883,"-2,58%",19005,14359,"-24,45%",12773,13131,"2,80%",19781,10746,"-45,68%",20959,21946,"4,71%",19522,15636,"-19,91%",21193,19851,"-6,33%",24692,18023,"-27,01%",18233,13464,"-26,16%",16691,20923,"25,36%"
20rk1,LEROY MERLIN - 089,93584,ST OUEN CEDEX,285,,TOTAL HENKEL Direct,240825,210150,"-12,74%",240825,210150,"-12,74%",24448,22917,"-6,26%",22093,18274,"-17,28%",21436,20883,"-2,58%",19005,14359,"-24,45%",12773,13131,"2,80%",19781,10746,"-45,68%",20959,21946,"4,71%",19522,15636,"-19,91%",21193,19851,"-6,33%",24692,18023,"-27,01%",18233,13464,"-26,16%",16691,20923,"25,36%"
20rk1,LEROY MERLIN - 089,93584,ST OUEN CEDEX,285,,-    PEINTURE,117513,108222,"-7,91%",117513,108222,"-7,91%",14414,11891,"-17,51%",12013,8758,"-27,10%",10620,11963,"12,64%",8100,7175,"-11,43%",4003,6054,"51,23%",9067,3568,"-60,65%",9574,12000,"25,33%",9900,6689,"-32,44%",9666,13374,"38,36%",9798,10430,"6,46%",8762,5476,"-37,50%",11594,10845,"-6,46%"
20rk1,LEROY MERLIN - 089,93584,ST OUEN CEDEX,285,,-    MENUISERIE,14142,9871,,14142,9871,"-30,20%",525,789,"50,06%",684,1074,"57,01%",970,1682,"73,42%",3049,690,"-77,37%",1022,237,"-76,77%",1228,1032,"-15,92%",691,1185,"71,51%",897,586,"-34,67%",1680,122,"-92,74%",2635,1287,"-51,17%",,418,,762,770,"1,04%"
20rk1,LEROY MERLIN - 089,93584,ST OUEN CEDEX,285,,-    PLOMBERIE,65469,53022,"-19,01%",65469,53022,"-19,01%",4948,5445,"10,04%",5861,5260,"-10,25%",5717,4701,"-17,78%",4085,2966,"-27,39%",4267,3384,"-20,70%",4747,3690,"-22,28%",9115,4274,"-53,11%",4986,4437,"-11,01%",7732,4833,"-37,49%",5911,4470,"-24,38%",5781,4225,"-26,91%",2319,5339,"130,25%"
20rk1,LEROY MERLIN - 089,93584,ST OUEN CEDEX,285,,-    SOL,26597,21468,"-19,28%",26597,21468,"-19,28%",3081,2895,"-6,02%",2540,2065,"-18,71%",3278,1343,"-59,02%",3180,2269,"-28,65%",1477,2259,"52,98%",3432,1352,"-60,60%",651,3375,"418,15%",2810,640,"-77,24%",889,753,"-15,29%",1537,741,"-51,78%",2890,2066,"-28,52%",832,1710,"105,56%"
20rk1,LEROY MERLIN - 089,93584,ST OUEN CEDEX,285,,-    DECO,9514,9264,"-2,63%",9514,9264,"-2,63%",1222,1117,"-8,63%",609,751,"23,32%",725,826,"13,92%",591,890,"50,58%",889,632,"-28,99%",663,590,"-11,03%",571,749,"31,14%",567,953,"68,25%",701,552,"-21,18%",1608,892,"-44,54%",799,488,"-38,96%",569,824,"44,95%"
20rk1,LEROY MERLIN - 089,93584,ST OUEN CEDEX,285,,-    QUINCAILLERIE,2402,3320,,2402,3320,"38,22%",,780,,,72,,127,,,,,,280,69,"-75,31%",643,144,"-77,54%",,141,,,207,,,,,1218,203,"-83,35%",,268,,134,1434,"971,15%"
20rk1,LEROY MERLIN - 089,93584,ST OUEN CEDEX,285,,-    BATI,5188,4983,,5188,4983,"-3,96%",257,,,385,294,"-23,80%",,369,,,369,,835,496,"-40,55%",,369,,357,222,"-37,72%",362,2124,"486,68%",526,217,"-58,69%",1986,,,,523,,481,,
20rk3,LEROY MERLIN - 073,93891,LIVRY GARGAN,285,TOTAL HENKEL,,340330,277877,"-18,35%",340330,277877,"-18,35%",34321,26518,"-22,74%",41716,15766,"-62,21%",27124,24873,"-8,30%",21349,24411,"14,35%",33462,22216,"-33,61%",29942,21043,"-29,72%",20387,28778,"41,16%",29321,18134,"-38,15%",28019,29055,"3,70%",26284,27246,"3,66%",25953,14014,-46%,22453,25823,"15,01%"
20rk3,LEROY MERLIN - 073,93891,LIVRY GARGAN,285,,TOTAL HENKEL Direct,340330,277877,"-18,35%",340330,277877,"-18,35%",34321,26518,"-22,74%",41716,15766,"-62,21%",27124,24873,"-8,30%",21349,24411,"14,35%",33462,22216,"-33,61%",29942,21043,"-29,72%",20387,28778,"41,16%",29321,18134,"-38,15%",28019,29055,"3,70%",26284,27246,"3,66%",25953,14014,-46%,22453,25823,"15,01%"
