Code du Point de Vente,Raison Sociale,Code Postal,Ville,Code Chef de Secteur Henkel,"Total
Famille",Famille,"Total
annuel
2022","Total
annuel
2023","Total
annuel
Evol","Total
YTD
2022","Total
YTD
2023","Total
YTD
Evol","Janvier
2022","Janvier
2023","Janvier
Evol","Février
2022","Février
2023","Février
Evol","Mars
2022","Mars
2023","Mars
Evol","Avril
2022","Avril
2023","Avril
Evol","Mai
2022","Mai
2023","Mai
Evol","Juin
2022","Juin
2023","Juin
Evol","Juillet
2022","Juillet
2023","Juillet
Evol","Août
2022","Août
2023","Août
Evol","Septembre
2022","Septembre
2023","Septembre
Evol","Octobre
2022","Octobre
2023","Octobre
Evol","Novembre
2022","Novembre
2023","Novembre
Evol","Décembre
2022","Décembre
2023","Décembre
Evol"
20ncx,BRICOMARCHE - B444,18200,ORVAL,350,,-    AUTRES,894,600,,894,600,"-32,89%",238,,,116,,,116,65,"-44,42%",,139,,98,,,132,204,"54,46%",,,,,128,,,65,,193,,,,,,,,
20ncx,BRICOMARCHE - B444,18200,ORVAL,350,,-    COLLES DE PAPETERIE,81,95,,81,95,"17,46%",,43,,,,,,,,81,,,,,,,,,,,,,,,,,,,53,,,53,,,-53,
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,TOTAL HENKEL,,10480,9198,"-12,23%",10480,9198,"-12,23%",998,823,"-17,58%",2271,539,"-76,29%",959,879,"-8,39%",586,725,"23,55%",563,458,"-18,60%",415,229,"-44,93%",582,1246,"114,08%",421,870,"106,80%",782,603,"-22,89%",1244,1460,"17,32%",1103,1030,"-6,57%",554,337,"-39,20%"
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,TOTAL HENKEL Indirect,10480,9198,"-12,23%",10480,9198,"-12,23%",998,823,"-17,58%",2271,539,"-76,29%",959,879,"-8,39%",586,725,"23,55%",563,458,"-18,60%",415,229,"-44,93%",582,1246,"114,08%",421,870,"106,80%",782,603,"-22,89%",1244,1460,"17,32%",1103,1030,"-6,57%",554,337,"-39,20%"
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    MASTICS,3717,3096,,3717,3096,"-16,72%",226,100,"-55,92%",350,,,639,401,"-37,27%",191,220,"15,55%",326,192,"-41,04%",135,48,"-63,96%",321,537,"67,39%",155,466,"200,81%",392,115,"-70,68%",337,703,"108,51%",376,151,"-59,76%",269,161,"-40,01%"
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    COLLES DE FIXATION,881,1766,,881,1766,"100,41%",67,246,"267,76%",155,112,"-27,86%",,88,,166,,,,98,,,,,129,116,"-10,07%",163,322,"97,23%",,93,,202,437,"116,26%",,198,,,57,
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    COLLES INSTANTANÉES,652,675,,652,675,"3,54%",,168,,,,,,85,,,,,,,,189,40,"-78,61%",36,,,,,,,72,,70,152,"116,24%",218,159,"-27,34%",139,,
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    COLLES BOIS - CONTACT,284,312,,284,312,"9,67%",,50,,40,,,,,,,,,171,,,,84,,,106,,18,31,"70,39%",,41,,,,,,,,55,,
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,704,468,,704,468,"-33,57%",53,55,"3,88%",329,56,"-83,09%",,,,,150,,49,,,,,,52,145,"180,74%",,,,129,62,"-51,54%",61,,,32,,,,,
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    ADHÉSIFS,415,587,,415,587,"41,46%",123,17,"-86,04%",58,43,"-25,67%",,,,33,101,"210,29%",16,33,"104,04%",29,56,"93,79%",45,55,"21,06%",16,51,"213,97%",19,19,"-0,32%",,147,,27,64,"133,85%",48,,
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    ABSORBEURS D'HUMIDITÉ,1412,540,,1412,540,"-61,73%",294,,,166,49,"-70,65%",85,,,82,,,,48,,63,,,,73,,,,,81,115,"42,92%",522,,,95,256,"168,45%",24,,
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    MOUSSES EXPANSIVES,1018,837,,1018,837,"-17,75%",235,,,237,86,"-63,54%",235,203,"-13,67%",,,,,86,,,,,,86,,,,,,86,,,,,311,203,"-34,75%",,86,
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    RENO DECO,893,514,,893,514,"-42,42%",,187,,564,114,"-79,73%",,102,,115,57,"-50,79%",,,,,,,,,,68,,,32,,,51,21,"-58,66%",43,,,20,33,"67,52%"
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    REVÊTEMENTS - COLLES SOLS,215,137,,215,137,"-36,38%",,,,143,79,"-44,64%",,,,,57,,,,,,,,,,,,,,72,,,,,,,,,,,
20ncy,BRICOMARCHE - B284,18500,MEHUN SUR YEVRE,350,,-    AUTRES,288,267,,288,267,"-7,40%",,,,230,,,,,,,139,,,,,,,,,128,,,,,58,,,,,,,,,,,
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,TOTAL HENKEL,,21702,19453,"-10,36%",21702,19453,"-10,36%",3893,1522,"-60,90%",1436,1961,"36,54%",3677,1847,"-49,77%",1765,786,"-55,46%",492,1919,"290,29%",1242,1454,"17,12%",1037,1150,"10,85%",2638,1549,"-41,28%",1516,1718,"13,30%",1237,2044,"65,20%",1684,2422,"43,84%",1085,1081,"-0,35%"
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,TOTAL HENKEL Indirect,21702,19453,"-10,36%",21702,19453,"-10,36%",3893,1522,"-60,90%",1436,1961,"36,54%",3677,1847,"-49,77%",1765,786,"-55,46%",492,1919,"290,29%",1242,1454,"17,12%",1037,1150,"10,85%",2638,1549,"-41,28%",1516,1718,"13,30%",1237,2044,"65,20%",1684,2422,"43,84%",1085,1081,"-0,35%"
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,-    MASTICS,9611,7406,"-22,94%",9611,7406,"-22,94%",1818,352,"-80,65%",721,632,"-12,30%",1947,752,"-61,40%",556,214,"-61,45%",132,995,"654,80%",517,668,"29,18%",456,351,"-22,97%",1271,1081,"-14,97%",704,501,"-28,85%",582,689,"18,44%",608,632,"3,99%",299,540,"80,42%"
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,-    COLLES DE FIXATION,4219,3975,"-5,78%",4219,3975,"-5,78%",685,432,"-37,02%",409,599,"46,59%",563,441,"-21,65%",364,323,"-11,35%",243,294,"20,95%",227,310,"36,72%",233,141,"-39,32%",559,110,"-80,31%",142,215,"51,54%",164,328,"99,95%",120,669,"457,38%",510,113,"-77,88%"
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,-    COLLES INSTANTANÉES,1830,1491,,1830,1491,"-18,52%",443,524,"18,39%",104,86,"-17,32%",292,205,"-29,65%",133,,,,153,,167,,,166,,,60,,,128,142,"10,94%",,38,,336,342,"1,68%",,,
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,-    COLLES BOIS - CONTACT,666,650,,666,650,"-2,39%",57,,,,114,,175,20,"-88,74%",77,63,"-18,26%",,32,,34,48,"40,99%",,32,,84,32,"-61,69%",40,94,"132,99%",97,45,"-54,17%",34,171,"402,47%",68,,
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,702,838,,702,838,"19,52%",283,27,"-90,35%",,56,,129,85,"-34,28%",,,,,72,,52,59,"13,46%",,56,,,62,,64,275,"327,89%",52,168,"222,63%",,,,122,-21,
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,-    ADHÉSIFS,566,881,,566,881,"55,70%",36,37,"2,49%",,76,,,63,,52,59,"14,62%",35,128,"265,64%",145,74,"-49,12%",,40,,19,,,62,203,"229,80%",31,19,"-38,82%",133,152,"14,08%",54,30,"-45,40%"
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,-    ABSORBEURS D'HUMIDITÉ,1565,1794,,1565,1794,"14,65%",208,,,41,74,"80,35%",178,163,"-8,79%",41,127,"210,08%",,31,,63,73,"16,63%",101,193,"91,20%",264,243,"-8,18%",173,176,"2,31%",236,363,"53,71%",260,125,"-51,84%",,226,
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,-    MOUSSES EXPANSIVES,753,911,,753,911,"20,94%",235,,,,131,,,86,,,,,,,,,,,,258,,277,,,118,,,,218,,124,131,6%,,86,
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,-    RENO DECO,1412,1303,,1412,1303,"-7,73%",128,150,"17,51%",162,192,"19,03%",393,32,"-91,76%",163,,,82,149,"82,19%",38,84,"123,27%",82,78,"-4,76%",104,21,"-79,48%",86,111,"29,22%",75,176,"134,98%",69,200,"191,24%",32,108,236%
20ncz,BRICOMARCHE - B237,18400,ST FLORENT SUR CHER,350,,-    AUTRES,380,204,,380,204,"-46,40%",,,,,,,,,,380,,,,65,,,139,,,,,,,,,,,,,,,,,,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,TOTAL HENKEL,,22230,10520,,22230,10520,"-52,68%",2869,3223,"12,35%",1927,1035,"-46,28%",2823,1331,"-52,83%",2847,1005,"-64,68%",841,3026,"259,83%",1093,646,"-40,93%",632,253,"-60,02%",2611,,,1349,,,2067,,,2801,,,370,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,TOTAL HENKEL Indirect,22230,10520,,22230,10520,"-52,68%",2869,3223,"12,35%",1927,1035,"-46,28%",2823,1331,"-52,83%",2847,1005,"-64,68%",841,3026,"259,83%",1093,646,"-40,93%",632,253,"-60,02%",2611,,,1349,,,2067,,,2801,,,370,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    MASTICS,10480,4459,,10480,4459,"-57,45%",614,1170,"90,47%",1306,612,"-53,15%",1594,475,"-70,18%",1815,264,"-85,48%",357,1395,"291,25%",295,364,"23,41%",358,179,"-49,81%",1111,,,891,,,849,,,1104,,,185,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    COLLES DE FIXATION,2497,1852,,2497,1852,"-25,82%",594,579,"-2,45%",246,130,"-47,15%",233,226,"-2,91%",281,509,"81,06%",,319,,314,88,"-71,87%",,,,229,,,134,,,262,,,167,,,37,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    COLLES INSTANTANÉES,1741,1017,,1741,1017,"-41,56%",235,247,"5,40%",,,,,224,,363,,,108,399,"268,03%",176,147,"-16,75%",60,,,407,,,67,,,,,,324,,,,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    COLLES BOIS - CONTACT,440,143,,440,143,"-67,51%",52,,,,,,77,73,"-5,02%",53,31,"-40,87%",66,39,"-40,93%",29,,,,,,66,,,,,,34,,,64,,,,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,1191,236,,1191,236,"-80,22%",444,32,"-92,76%",29,56,"92,12%",170,22,"-86,99%",32,,,49,114,"131,63%",30,12,"-62,01%",,,,58,,,64,,,,,,253,,,61,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    ADHÉSIFS,726,328,,726,328,"-54,85%",123,75,"-39,11%",33,19,"-42,65%",58,123,"111,90%",33,40,"23,35%",109,52,"-52,15%",33,,,16,19,"14,71%",16,,,45,,,34,,,208,,,17,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    ABSORBEURS D'HUMIDITÉ,2049,1038,,2049,1038,"-49,34%",432,685,"58,51%",,24,,123,161,"30,78%",,,,,168,,144,,,,,,41,,,124,,,723,,,393,,,70,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    MOUSSES EXPANSIVES,812,521,,812,521,"-35,78%",,294,,198,,,,,,167,,,,228,,,,,,,,277,,,,,,79,,,90,,,,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    RENO DECO,1544,539,,1544,539,"-65,11%",375,141,"-62,48%",115,130,"12,89%",304,27,"-91,01%",102,105,"2,87%",94,46,"-51,35%",72,35,"-51,32%",,55,,217,,,24,,,86,,,155,,,,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    REVÊTEMENTS - COLLES SOLS,198,56,,198,56,"-71,82%",,,,,,,,,,,56,,,,,,,,198,,,,,,,,,,,,,,,,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    AUTRES,511,332,,511,332,"-35,15%",,,,,65,,264,,,,,,58,267,"359,92%",,,,,,,190,,,,,,,,,,,,,,
20nd1,BRICOMARCHE - B415,18000,BOURGES,350,,-    COLLES DE PAPETERIE,43,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,TOTAL HENKEL,,22250,17321,"-22,15%",22250,17321,"-22,15%",3277,1934,"-40,99%",3461,726,"-79,03%",2105,1029,"-51,09%",1902,1213,"-36,25%",1472,1371,"-6,91%",1427,1595,"11,75%",1120,1117,"-0,23%",1690,3304,"95,45%",1393,991,"-28,84%",1519,1727,"13,71%",1412,1439,"1,91%",1472,876,"-40,48%"
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,TOTAL HENKEL Indirect,22250,17321,"-22,15%",22250,17321,"-22,15%",3277,1934,"-40,99%",3461,726,"-79,03%",2105,1029,"-51,09%",1902,1213,"-36,25%",1472,1371,"-6,91%",1427,1595,"11,75%",1120,1117,"-0,23%",1690,3304,"95,45%",1393,991,"-28,84%",1519,1727,"13,71%",1412,1439,"1,91%",1472,876,"-40,48%"
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    MASTICS,10048,8002,"-20,37%",10048,8002,"-20,37%",2044,866,"-57,65%",966,337,"-65,08%",904,497,"-44,99%",505,907,"79,69%",1021,772,"-24,44%",934,564,"-39,65%",434,457,"5,15%",828,1231,"48,66%",700,370,"-47,19%",606,921,"52,11%",647,613,"-5,20%",459,468,"1,78%"
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    COLLES DE FIXATION,3518,2731,,3518,2731,"-22,38%",426,285,"-33,02%",1157,166,"-85,69%",253,,,628,86,"-86,29%",,466,,299,322,"7,94%",209,413,"97,57%",36,241,"564,90%",210,289,"37,23%",110,125,"13,30%",81,339,"317,45%",109,,
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    COLLES INSTANTANÉES,1577,1591,,1577,1591,"0,88%",416,534,"28,18%",257,59,"-76,85%",282,,,,,,141,,,36,66,"85,14%",67,,,130,700,"439,59%",,,,75,139,"84,50%",100,93,"-6,95%",74,,
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    COLLES BOIS - CONTACT,573,454,,573,454,"-20,70%",,36,,53,69,"32,08%",221,39,"-82,35%",,,,,45,,66,74,"11,25%",,39,,95,28,"-70,44%",34,45,"31,10%",34,,,34,80,"136,40%",36,,
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,612,793,,612,793,"29,61%",94,159,"68,07%",32,,,,280,,227,11,"-95,35%",,,,,31,,,62,,190,140,"-26,73%",,59,,,53,,,,,68,,
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    ADHÉSIFS,682,586,,682,586,"-14,04%",81,17,"-78,77%",,22,,38,52,"38,50%",65,59,"-9,65%",148,30,"-79,92%",35,88,"151,11%",51,,,112,152,"36,54%",16,,,65,52,"-20,02%",50,92,"83,10%",20,22,"8,79%"
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    ABSORBEURS D'HUMIDITÉ,1892,915,,1892,915,"-51,63%",180,,,185,,,82,31,"-62,74%",41,150,"265,03%",92,24,"-73,57%",,24,,92,49,"-47,14%",104,455,"337,62%",,,,492,,,236,157,"-33,19%",387,24,"-93,72%"
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    MOUSSES EXPANSIVES,1034,920,,1034,920,"-11,08%",,,,198,,,,,,235,,,,,,,263,,118,,,,131,,235,131,"-44,13%",124,131,6%,,,,124,263,112%
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    RENO DECO,1754,1133,,1754,1133,"-35,38%",35,38,"7,47%",349,72,"-79,27%",325,131,"-59,82%",201,,,19,35,"87,50%",58,164,"181,12%",149,98,"-34,38%",195,225,"15,45%",145,41,"-71,79%",13,167,"1223,95%",202,63,"-68,78%",63,100,"59,16%"
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    REVÊTEMENTS - COLLES SOLS,104,57,,104,57,"-44,63%",,,,,,,,,,,,,52,,,,,,,,,,,,52,57,"10,73%",,,,,,,,,
20nd3,BRICOMARCHE - B454,18600,SANCOINS,350,,-    AUTRES,457,139,,457,139,"-69,57%",,,,264,,,,,,,,,,,,,,,,,,,,,,,,,139,,61,,,132,,
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,TOTAL HENKEL,,32250,36879,"14,36%",32250,36879,"14,36%",10845,6742,"-37,83%",2443,3828,"56,69%",4818,1113,"-76,90%",2595,463,"-82,15%",967,338,"-65,04%",531,2145,"304,09%",3250,1714,"-47,25%",1383,3123,"125,78%",1352,607,"-55,09%",1318,15481,"1075,02%",1418,467,"-67,06%",1330,856,"-35,62%"
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,TOTAL HENKEL Direct,12097,22145,,12097,22145,"83,07%",7972,6851,"-14,07%",1446,2561,"77,14%",2679,,,,,,,,,,,,,,,,,,,,,,12980,,,-246,,,,
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,TOTAL HENKEL Indirect,20153,14734,,20153,14734,"-26,89%",2873,-108,,997,1267,"27,05%",2139,1113,"-47,97%",2595,463,"-82,15%",967,338,"-65,04%",531,2145,"304,09%",3250,1714,"-47,25%",1383,3123,"125,78%",1352,607,"-55,09%",1318,2502,"89,87%",1418,713,"-49,70%",1330,856,"-35,62%"
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    MASTICS,12500,12895,"3,16%",12500,12895,"3,16%",3870,1740,"-55,05%",518,1453,"180,33%",1725,439,"-74,55%",1532,242,"-84,23%",164,133,"-18,93%",249,701,"181,75%",1732,691,"-60,12%",929,1332,"43,41%",428,294,"-31,35%",574,5651,"884,82%",381,49,"-87,02%",398,170,"-57,21%"
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    COLLES DE FIXATION,5725,8619,,5725,8619,"50,55%",1907,2231,"16,94%",1037,122,"-88,27%",1784,54,"-96,95%",214,202,"-5,56%",92,,,,793,,281,,,,520,,264,,,,4676,,37,22,"-41,94%",109,,
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    COLLES INSTANTANÉES,1870,2218,,1870,2218,"18,66%",496,842,"69,69%",711,622,"-12,45%",173,,,71,,,,,,,,,,59,,,237,,128,,,,458,,55,,,235,,
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    COLLES BOIS - CONTACT,858,541,,858,541,"-36,94%",192,105,"-45,32%",,,,191,28,"-85,21%",77,20,"-74,29%",26,41,"56,85%",,126,,96,54,"-44,31%",66,32,"-51,09%",49,94,"90,13%",,,,133,,,28,41,"48,70%"
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,839,1323,,839,1323,"57,73%",465,218,-53%,,382,,,94,,,,,52,,,,,,30,90,"194,09%",112,,,64,,,,430,,61,56,"-8,10%",55,53,"-3,30%"
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    ADHÉSIFS,954,1463,,954,1463,"53,38%",417,31,"-92,66%",,446,,,95,,91,,,26,19,"-27,61%",29,,,207,78,"-62,38%",33,71,"116,73%",16,152,"830,51%",,534,,65,19,"-71,22%",70,19,"-73,33%"
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    ABSORBEURS D'HUMIDITÉ,3819,3314,,3819,3314,"-13,23%",2062,986,"-52,20%",,119,,85,99,"17,09%",,,,,,,217,285,"31,33%",,200,,26,561,"2028,93%",152,55,"-63,99%",690,337,"-51,21%",509,252,"-50,50%",77,420,"443,90%"
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    MOUSSES EXPANSIVES,2565,5024,,2565,5024,"95,87%",974,544,"-44,19%",,523,,571,131,"-76,97%",,,,319,131,"-58,76%",,,,453,344,"-24,04%",,263,,,,,,3097,,,-9,,249,,
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    RENO DECO,2330,988,,2330,988,"-57,60%",146,47,"-67,99%",178,,,289,172,"-40,63%",510,,,289,14,"-95,27%",36,240,"569,46%",261,60,"-76,88%",217,51,"-76,44%",119,14,"-88,47%",54,159,"195,07%",177,79,"-55,57%",56,153,"175,04%"
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    REVÊTEMENTS - COLLES SOLS,154,218,,154,218,"41,06%",,,,,162,,,,,101,,,,,,,,,,,,,56,,,,,,,,,,,53,,
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    AUTRES,560,278,,560,278,"-50,34%",238,,,,,,,,,,,,,,,,,,190,139,"-26,80%",,,,132,,,,139,,,,,,,
20ndr,BRICOMARCHE - B021,19300,EGLETONS,350,,-    COLLES DE PAPETERIE,77,,,77,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,TOTAL HENKEL,,33607,27142,"-19,24%",33607,27142,"-19,24%",6172,3356,"-45,63%",3305,1291,"-60,92%",3403,2758,"-18,96%",3173,1332,"-58,01%",2188,1545,"-29,38%",2222,2500,"12,52%",2582,2444,"-5,33%",3045,2928,"-3,85%",1590,2786,"75,22%",2518,2384,"-5,35%",1553,2175,"40,07%",1857,1644,"-11,49%"
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,TOTAL HENKEL Indirect,33244,27142,"-18,35%",33244,27142,"-18,35%",5809,3356,"-42,23%",3305,1291,"-60,92%",3403,2758,"-18,96%",3173,1332,"-58,01%",2188,1545,"-29,38%",2222,2500,"12,52%",2582,2444,"-5,33%",3045,2928,"-3,85%",1590,2786,"75,22%",2518,2384,"-5,35%",1553,2175,"40,07%",1857,1644,"-11,49%"
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    MASTICS,11780,8544,"-27,47%",11780,8544,"-27,47%",2214,1164,"-47,42%",1561,635,"-59,28%",968,724,"-25,23%",1001,369,"-63,19%",946,498,"-47,37%",936,1181,"26,17%",858,735,"-14,36%",981,601,"-38,67%",554,586,"5,74%",741,878,"18,63%",425,832,"95,68%",596,341,"-42,82%"
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    COLLES DE FIXATION,6164,4866,,6164,4866,"-21,05%",1389,821,"-40,87%",488,127,"-74,03%",942,970,"2,91%",576,56,"-90,26%",364,332,"-8,68%",330,408,"23,81%",659,,,572,767,"34,06%",122,468,"282,19%",447,110,"-75,28%",170,437,"157,48%",105,370,"254,28%"
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    COLLES INSTANTANÉES,1933,2252,,1933,2252,"16,54%",101,361,"259,24%",67,,,161,237,"47,10%",339,212,"-37,48%",232,40,"-82,64%",77,292,280%,252,189,"-25,11%",76,86,"13,65%",36,403,"1035,81%",182,,,100,190,"89,81%",310,241,"-22,28%"
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    COLLES BOIS - CONTACT,1084,918,,1084,918,"-15,30%",139,107,"-23,06%",225,42,"-81,11%",122,74,"-39,78%",203,28,"-86,10%",40,71,"77,61%",66,97,"46,01%",72,82,"14,12%",34,102,"201,77%",70,41,"-41,48%",42,135,"219,26%",,61,,70,77,"10,15%"
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,1145,1359,,1145,1359,"18,72%",,99,,,194,,386,85,"-78,08%",61,187,"206,10%",49,,,116,67,"-42,14%",16,66,"311,90%",273,119,"-56,52%",86,111,"29,87%",52,200,"285,68%",52,53,"1,62%",55,178,"226,81%"
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    ADHÉSIFS,1841,1555,"-15,52%",1841,1555,"-15,52%",317,122,"-61,52%",38,40,"7,19%",103,174,"69,49%",264,230,"-12,72%",87,100,"14,20%",276,96,"-65,04%",175,40,"-76,96%",165,107,"-35,10%",80,172,"113,36%",102,199,"95,11%",58,67,"15,03%",176,207,"17,49%"
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    ABSORBEURS D'HUMIDITÉ,3331,2924,,3331,2924,"-12,21%",581,171,"-70,55%",166,49,"-70,65%",255,24,"-90,46%",123,109,"-11,68%",255,,,41,97,"135,02%",,293,,326,771,"136,35%",244,518,"112,49%",539,418,"-22,48%",426,298,"-30,13%",375,177,"-52,77%"
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    MOUSSES EXPANSIVES,2323,2221,,2323,2221,"-4,36%",532,90,"-83,02%",235,131,"-44,13%",,334,,167,,,,218,,118,183,"55,20%",217,475,"119,20%",394,131,"-66,68%",208,131,"-36,81%",125,344,"175,96%",203,183,"-10,16%",124,,
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    RENO DECO,2647,1536,,2647,1536,"-41,99%",527,169,"-67,82%",410,72,"-82,34%",203,136,"-32,76%",295,77,"-73,95%",143,286,"100,38%",262,33,"-87,46%",175,209,"19,50%",93,187,"100,86%",190,217,"14,03%",246,97,"-60,55%",58,,,46,52,"11,61%"
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    REVÊTEMENTS - COLLES SOLS,422,448,,422,448,"6,23%",165,76,"-54,19%",,,,,,,143,,,72,,,,47,,,214,,,56,,,,,42,,,,56,,,,
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    AUTRES,938,474,,938,474,"-49,42%",208,132,"-36,75%",116,,,264,,,,65,,,,,,,,156,139,"-11,20%",132,,,,139,,,,,61,,,,,
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,-    COLLES DE PAPETERIE,,43,,,43,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20njf,BRICOMARCHE - B096,23300,LA SOUTERRAINE,350,,TOTAL HENKEL Direct,364,,,364,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20p00,BRICOMARCHE - B062,36700,CHATILLON SUR INDRE,350,TOTAL HENKEL,,27690,22400,"-19,10%",27690,22400,"-19,10%",2050,2133,"4,06%",4010,2679,"-33,20%",2377,1195,"-49,74%",3759,1574,"-58,14%",2137,2103,"-1,57%",1516,1420,"-6,36%",1702,1826,"7,27%",2125,2223,"4,59%",1841,1574,"-14,47%",2453,1776,"-27,60%",1302,2000,"53,58%",2418,1898,"-21,50%"
20p00,BRICOMARCHE - B062,36700,CHATILLON SUR INDRE,350,,TOTAL HENKEL Indirect,27690,22400,"-19,10%",27690,22400,"-19,10%",2050,2133,"4,06%",4010,2679,"-33,20%",2377,1195,"-49,74%",3759,1574,"-58,14%",2137,2103,"-1,57%",1516,1420,"-6,36%",1702,1826,"7,27%",2125,2223,"4,59%",1841,1574,"-14,47%",2453,1776,"-27,60%",1302,2000,"53,58%",2418,1898,"-21,50%"
